name,description,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Hybrid,Indica,Sativa
Mango Kush,"The exact origins of Mango Kush are shrouded in mystery, though online sources believe the cultivar to be a combination of Mango, a strain by KC Brains, and the infamous Hindu Kush. Regardless of its lineage, Mango Kush is loved by consumers for its strong tropical flavors and body effects, most likely due to its high levels of myrcene.

Mango Kush is known for its girthy buds that are densely packed and covered in trichomes. Mango Kush needs regular trimming to increase airflow to its squat lower branches, though it never grows taller than 5 feet, or 1 ½ meters. Novice growers can raise Mango Kush easily in either indoor or outdoor settings by maintaining warm, dry environments. The cultivar reaches full maturity in 8-9 weeks and mid-to-late October in the Northern Hemisphere when raised in sunlight.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
Marathon OG,"Created in Los Angeles, Marathon OG is a top-shelf collaboration from the late rapper Nipsey Hussle and breeders at The Cure Company.  Named after a series of classic mixtapes produced by Nipsey Hussle, this member of the OG family features earthy and spiced lemony flavors and is great for complete and total relaxation.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Master Kush,"Master Kush is reportedly a cross of two Hindu Kush landrace strains bred by White Label Seed Company in Amsterdam.

According to White Label Seed Company, the Indica-leaning hybrid strain grows short and produces high yields of resinous buds in a 50-55 day flowering period. Best grown outdoors in relatively warm weather, Master Kush is reported to produce physically invigorating effects without the “stoney” effect from most Indicas. It’s said to have a vintage kush flavor that is both earthy and pungent, offering a taste that is reminiscent of charas, a handmade form of hashish that is popular across the Indian subcontinent. Master Kush won 1st Place in the Hydro category at the 1994 High Times Cannabis Cup.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Maui OG,"Maui OG is a cross between two well-regarded strains with lengthy histories, OG Kush and Maui Wowie. When properly cured, the buds will look almost fuzzy due to their coating of trichomes against a dark green and purple, tightly packed, nugget backdrop.

Bred by Washington, D.C.-based Liberty Cannabis, Maui OG is a sativa-dominant hybrid with notes of fruit, spice, and earth in the flavor. Its aroma profile is both spicy and fruity as well, and its effects are reported to be deeply medicinal, exhibiting pain-relieving properties and appetite stimulation.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Maui Wowie,"Maui Wowie is a Sativa-dominant landrace strain that originated in the 1970s on the Hawaiian island for which it’s named. The strain has been cultivated for more than four decades. 

Although it carries some Indica genetics, the growth pattern of this Sativa-dominant strain produces tall, lanky plants that provide a pine-infused flavor and inspiring effects. While the strain’s exact genetics are unknown, Maui Wowie plants can grow over 10 feet high outdoors. ",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
Mega Wellness,"The Mega Wellness OG story begins in Los Angeles when Nameless Genetics breeders crossed a Chemdawg female with a male OG Kush. The OG Kush used to create Mega Wellness OG was selected from the father of its lead cultivator around 2002. It took breeders four years to find the perfect OG phenotype to create this strain.

The seed bank reports Mega Wellness is a deeply aromatic, high-THC strain with a complex terpene profile. Plants tend to grow tall and lanky with a 56-63 day flowering period. 

Nameless Genetics claims the strain’s effects tend to be heavy on both the body and the head, the result of its average 24-31% THCA content, which less-experienced users may find overwhelming. 

Tests from the breeder reveal a terpene profile that includes Mycrene, limonene, beta-caryophyllene, phytol and alpha-humulene — all of which reportedly account for its complex aroma with hints of diesel, black pepper, hops, and even citrus. 

The strain won 1st Place for Hybrid Concentrate and 3rd Place for Hybrid Flower at the 2015 High Times Cannabis Cup in Southern California. ",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Mendo Breath,"A flagship strain bred by the Mendocino, California-based Gage Green Genetics, Mendo Breath (F2) is an indica-leaning cross between OG Kush Breath (OGKB), a descendant of Cherry Pie Kush, and the breeder’s own Mendo Montage. The original version of the strain, named Mendo Breath F1, was a clone-only variety used for several breeding projects, followed with the more readily accessible Mendo Breath F2, which was made available in the form of feminized seeds. 

This second variety of the cultivar gives off delectable notes of vanilla, caramel, chocolate mint, and fresh berries. Commonly referred to as “true Mendocino meditation herb,” Gage Green Genetics claims that Mendo Breath F2 produces a meditative and trancelike effect. 

",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
Mendocino Purps,"Whether you call it The Purps, Mendo Purps, Mendocino Purps, or Mendocino Purple, it’s pretty clear this is a Northern California strain. Originally clone-only, breeder BC Bud Depot eventually created a seed version dubbed The Purps. BC says its plant has high THC and purple tinged leaves with a sweet, fruity taste and earthy scent.

BC says it has a powerful uplifting effect, though others say it’s not for inexperienced users and can lead to couch-lock. Mendo Purps won High Times’ Strain of the Year in 2007.  ",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
Midnight,"With a name as mysterious and intriguing as Midnight, it’s no wonder two iterations of the strain exist on the cannabis market.

MIDNIGHT BY TIKUN OLAM
The strains Israel-based breeder Tikun Olam used to created their version of Midnight are a secret known only to the company. Sources online say the strain has an earthy, blueberry scent and slightly herbal aftertaste. Midnight has 8% THC and 11% CBD, suggesting mitigated psychoactive effects in keeping with Tikun Olam’s pursuit of medicinal cannabis. 

Since the company keeps a tight lid on all information except the availability of Midnight, there’s little growing information available. The buds are green and purple in coloring with a sugary coat of trichomes. Presumably, Midnight has good yields as it was developed for commercial production.

MIDNIGHT BY VANCOUVER ISLAND SEED COMPANY
Midnight is a cross of The Black and Fucking Incredible created by Vancouver Island Seed Company. It inherits its sweet and earthy flavor profile from the Fucking Incredible, according to the breeder. 

Midnight reaches full maturity and flowers in about seven weeks. The cultivar grows tall and produces dark green foliage and solid yield of purple-tinged buds. ",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Mimosa,"Created by Northern California-based breeder Symbiotic Genetics, Mimosa is a sativa-dominant strain crossed between Purple Punch and Clementine. Awarded second place in the sativa category at the 2018 High Times Cannabis Cup in Santa Rosa, California, Mimosa has become a popular daytime-use strain, said to produce an energetic and uplifting high. As a relatively new strain that emerged in 2018, the seeds are reportedly difficult to source.  

With citrus notes and earthy undertones, this strain smells as sweet as the fashionable and fruity brunch drink it’s named after. A medium-sized plant that is well-suited for either indoor or outdoor grows, the flowering period can take around nine weeks. Cultivators should expect spade-shaped, light-green colas that are coated with sugary resin and spotted with orange stigmas.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Mint Chocolate Chip,"Originally bred by Exotic Genetics, Mint Chocolate Chip owes its exceptional taste to parents SinMint Cookies and Green Ribbon BX. This aptly named strain smells of mint chocolate chip ice cream and boasts a mild nutty flavor. Some phenotypes have tested at almost 20% THC with online consumers praising its deeply relaxing, almost sedative effects.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
MK Ultra,"MK Ultra is a hybrid first created by Amsterdam seed bank T.H.Seeds. 

The strain was produced by crossing an OG Kush female from Los Angeles’ JoshD Farms with a G13 male from Barney’s Farm in Amsterdam. The strain was named after CIA experiments conducted during the 1950s code named MK Ultra, during which experiments were performed on humans to develop drugs to aid with interrogation. The seed bank reports the strain delivers a strong, hypnotic high, and a long- lasting piney aroma. 

T.H. Seeds founder Adam Dunn said the strain is the first European cross to use an American OG Kush. The seed bank reports MK Ultra mainly has Indica lineage and grows short, producing frosty colas with high resin yields in a 56-63 day flowering cycle. The strain won 1st and 2nd Place Indica Cups at the 2003 and 2004 High Times Cannabis Cups, respectively. 
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
Mochi,"Mochi, also known as Mochi Gelato and Gelato 47, is a cross of Sunset Sherbet and Thin Mint Girl Scout Cookies created by San Francisco breeder Sherbinskis. According to Sherbinskis, it tastes like the Japanese frozen dessert for which it’s named, fruity and sweet with a hint of mint. The strain’s floral scent mixes with earthy, vanilla undertones.
Mochi grows short and compact with a flowering time of 9-10 weeks. Sources online report it is moderately difficult to grow. The hardy plant produces plenty of large, tight buds that turn purple if exposed to cooler temperatures late in the season. Mochi is said to have great “bag appeal” with deep green and purple foliage, orange and red pistils, and a glistening coating of trichomes. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
Mojito,"True to its alcoholic beverage namesake, Mojito embodies a sweet-and-sour citrus scent with hints of mint. The strain was created by the team Swamp Boys Seeds, who crossed  Limegerian and Orange Blossom Trail to garner its iconic minty-sweet flavor.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Monster Cookies,"Monster Cookies is reportedly a cross of GSC (formerly Girl Scout Cookies) and Granddaddy Purple, also known as Grand Daddy Purp or GDP. 

Carrying an aroma and flavor that are often described as a fusion between sweet grapes and earthy skunk, Monster Cookies is sought out for its reported highly relaxing effects. 

The indica-leaning strain is reported to grow short and stocky with ample vegetation, producing tight, medium-size buds that are blanketed with sticky white trichomes during a 56-63 day flowering period. 

Monster Cookies is reportedly suited for either indoor or outdoor grow environments. Sources claim that exposing the plant to colder temperatures shortly before the flowering cycle can lead to purple or dark blue hues among the forest-green-colored buds.  However, it’s important to note that Monster Cookies is a clone-only plant, and can be difficult for most growers to come across a legitimate cut. 

One sample of Monster Cookies, analyzed by the cannabis testing lab Analytical 360, showcased a high amount of the terpenes humulene, caryophyllene, and alpha-pinene. While this particular sample only demonstrated THC levels just above 12%, other Monster Cookies cultivars are said to contain THC levels that can reach up to 21%.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
Moon Rocks,"Moon Rocks, rather than being a strain, refers to a specific type of cannabis product. Moon Rocks are traditionally cannabis flowers that have been soaked in hash oil and covered with kief, forming chunky smooth ""rocks"". The first Moon Rocks, also known as Kurupt's Moon Rocks, were made from GSC (Girl Scout Cookies) flowers and featured a dank, spicy aroma blended with earth and nuts.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
Moonshine Haze,"The best sativa winner of the 2011 High Times Cannabis Cup in Amsterdam, Moonshine Haze comes from Rare Dankness Genetics in Colorado. 

Bred from Amnesia Haze — itself the best sativa winner at the 2012 High Times Cannabis Cup — and Nevil’s Wreck, Moonshine Haze offers aromas of tropical fruit and pine and an effect that is described as “creative and productive.” ",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Motorbreath,"Pisces Genetics combined the D version of legendary strain Chemdawg with the equally renowned San Fernando Valley OG (SFV OG) to create Motorbreath. It’s a rare strain without much info except that it flowers in about 10 weeks and has a chemical, citrus flavor profile, according to online sources.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Nebula,"Nebula’s story began in Amsterdam in the mid-90s, when breeders at Paradise Seeds crossed a Haze strain from the U.S. with Master Widow -- an offspring of White Widow from Dutch breeder Ingemar -- to create a strain with solid yields of tight, fruity, THC-heavy buds. 

The seed bank reports Nebula has a Sativa-leaning lineage, which accounts for its height, especially when grown outdoors with ample sunlight during a 60-to-65 day flowering period. Still, Nebula’s a versatile strain, responding well when grown both indoors or outdoors. It thrives under Sea of Green (SOG) grow methods. 

Paradise Seeds claims the strain produces heavy cerebral effects, testing between 18-22% THC. It won 2nd Place at High Times’ Cannabis Cup Amsterdam in 2005. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Nightmare Cookies,Nightmare Cookies from Sin City Seeds traces its lineage back to Platinum GSC and White Nightmare. Nightmare Cookies' THC content hovers around 24% and is said to deliver a strong cerebral high. Consumers praise the strain for its earthy and citrus-like flavors with a hint of pine aromas.,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
Northern Lights,"Northern Lights is one of the most famous and sought-after “Indica” strains of all time. Considered a descendant of Afghani and Thai landrace strains, the exact origin of Northern Lights remains a bit of a mystery. It may have originated in Washington in the 1970s, prior to reaching the Netherlands, where breeder Neville Schoenmaker pioneered several Northern Lights phenotypes in the ’80s for The Seed Bank, an early iteration of Sensi Seeds.

Since 1985, when Sensi Seeds first commercialized this strain, Northern Lights has been a landmark Indica strain in cannabis culture. Northern Lights #5 — arguably the most popular Northern Lights phenotype — won the Cannabis Cup in 1989, 1990, and 1992. Sensi Seeds currently offers feminized, non-feminized, and autoflowering Northern Lights seeds. 


",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
